;;;;;;;;;;;;
Прайс-сток;;;;;;;;;;;;
;;;;;;;;;;;;
Артикул;;Штрихкод;;Модель;Наименование;Бренд;Категория;РРЦ;Цена;Остаток Бизнес Контроль;Остаток поставщика;Итого
110002332;;4670002459548;;VS Light Glass (C) 60 темно-бежевый;Кухонная вытяжка MAUNFELD VS Light Glass (C) 60 темно-бежевый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002274;;4670002457339;;TOWER ROUND 60 BLACK;Кухонная вытяжка MAUNFELD Tower Round 60 черный;MAUNFELD;Встраиваемые вытяжки;9 290;7 268;0;0;0
110002319;;4670002459951;;VS Light (C) 60 темно-бежевый;Кухонная вытяжка MAUNFELD VS Light (C) 60 темно-бежевый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002281;;;;Trent Glass 90 /;Кухонная вытяжка MAUNFELD Trent Glass 90 черный / серый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002333;;4670002458008;;VS Light Glass (C) 60;Кухонная вытяжка MAUNFELD VS Light Glass (C) 60 черный;MAUNFELD;Встраиваемые вытяжки;6 490;6 133;0;0;0
110002276;;4640020991559;;Tower Touch 60\черное стекло;Кухонная вытяжка MAUNFELD Tower Touch 60 белый/черное стекло;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002321;;4640020994567;;VS LIGHT (С) 90 INOX;Кухонная вытяжка MAUNFELD VS Light (C) 90 нержавеющая сталь;MAUNFELD;Встраиваемые вытяжки;31 990;30 231;0;0;0
110002293;;;;Tyne 90;Кухонная вытяжка MAUNFELD Tyne 90 белый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002334;;4670002456301;;VS Light Glass 50 Gl/черное стекло;Кухонная вытяжка MAUNFELD VS Light Glass 50 Gl белый/черное стекло;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002283;;4640020995861;;TS Touch 50 Glass White;Кухонная вытяжка MAUNFELD TS Touch 50 белый;MAUNFELD;Встраиваемые вытяжки;11 990;8 754;0;25;25
110002328;;4640020994765;;VS LIGHT 60 BLACK;Кухонная вытяжка MAUNFELD VS Light 60 черный;MAUNFELD;Встраиваемые вытяжки;6 590;5 744;0;50;50
110002294;;4640020993430;;URANIA 53 INOX;Кухонная вытяжка MAUNFELD Urania 53 нержавеющая сталь;MAUNFELD;Встраиваемые вытяжки;32 990;31 176;0;0;0
110002336;;4670002456318;;VS LIGHT 60 WHITE GLASS W;Кухонная вытяжка MAUNFELD VS Light Glass 60 белое стекло;MAUNFELD;Встраиваемые вытяжки;8 790;6 418;0;50;50
110002285;;4640020995885;;TS Touch 60 Glass White;Кухонная вытяжка MAUNFELD TS Touch 60 белый;MAUNFELD;Встраиваемые вытяжки;11 990;8 754;0;50;50
110002330;;4670002457995;;VS Light Glass (C) 50;Кухонная вытяжка MAUNFELD VS Light Glass (C) 50 черный;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002295;;4640020993447;;URANIA 74 INOX;Кухонная вытяжка MAUNFELD Urania 74 нержавеющая сталь;MAUNFELD;Встраиваемые вытяжки;43 990;32 120;0;25;25
110002337;;4670002455717;;VS Light Glass 60 черное стекло;Кухонная вытяжка MAUNFELD VS Light Glass 60 черное стекло;MAUNFELD;Встраиваемые вытяжки;8 490;6 199;0;50;50
110002290;;;;Tweed 60;Кухонная вытяжка MAUNFELD Tweed 60 красный;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002339;;;;VS Light Glass 90 C;Кухонная вытяжка MAUNFELD VS Light Glass 90 C черный;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002307;;4640020996370;;VS Fast 60 Black;Кухонная вытяжка MAUNFELD VS Fast 60 черный;MAUNFELD;Встраиваемые вытяжки;9 290;6 783;0;50;50
110002338;;4640020994574;;VS Light Glass 90 C;Кухонная вытяжка MAUNFELD VS Light Glass 90 C белый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002292;;;;Tweed Modern 80;Кухонная вытяжка MAUNFELD Tweed Modern 80 белый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002341;;4640020990422;;VS Light Glass C 50 темно-бежевый;Кухонная вытяжка MAUNFELD VS Light Glass C 50 темно-бежевый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002308;;4640020998688;;VS Fast (Glass) 60 Beige;Кухонная вытяжка MAUNFELD VS Fast Glass 60 бежевый;MAUNFELD;Встраиваемые вытяжки;8 990;6 564;0;50;50
110002353;;4670002457353;;VSH 60 INOX Gl;Кухонная вытяжка MAUNFELD VSH 60 нержавеющая сталь;MAUNFELD;Встраиваемые вытяжки;11 990;8 754;0;25;25
110002297;;;;VS (C) 50;Кухонная вытяжка MAUNFELD VS (C) 50 черный;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002346;;4640020990224;;VS Touch Glass 60;Кухонная вытяжка MAUNFELD VS Touch Glass 60 черный;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002309;;4640020996394;;VS Fast (Glass) 60 White;Кухонная вытяжка MAUNFELD VS Fast Glass 60 белый;MAUNFELD;Встраиваемые вытяжки;9 790;7 148;0;50;50
110002354;;4670002457391;;VSH 60 BLACK Gl;Кухонная вытяжка MAUNFELD VSH 60 черный;MAUNFELD;Встраиваемые вытяжки;11 990;8 754;0;50;50
110002299;;4670002456950;;VS C 60;Кухонная вытяжка MAUNFELD VS C 60 белый;MAUNFELD;Встраиваемые вытяжки;7 290;5 651;0;0;0
110002348;;4640020991801;;VSH 50;Кухонная вытяжка MAUNFELD VSH 50 бежевый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002310;;4640020996400;;VS Fast (Glass) 60 Black;Кухонная вытяжка MAUNFELD VS Fast Glass 60 черный;MAUNFELD;Встраиваемые вытяжки;9 490;6 929;0;50;50
110002355;;4670002455502;;Wear 40;Кухонная вытяжка MAUNFELD Wear 40 черный;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002304;;4640020996349;;VS Fast 50 Black;Кухонная вытяжка MAUNFELD VS Fast 50 черный;MAUNFELD;Встраиваемые вытяжки;8 990;6 564;0;50;50
110002350;;4670002457360;;VSH 50;Кухонная вытяжка MAUNFELD VSH 50 нержавеющая сталь;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002323;;4670002456370;;VS LIGHT 50 INOX;Кухонная вытяжка MAUNFELD VS Light 50 нержавеющая сталь;MAUNFELD;Встраиваемые вытяжки;6 590;5 744;0;50;50
110002356;;4640020995977;;WIND 50 Glass White;Кухонная вытяжка Maunfeld WIND 50 БЕЛЫЙ;MAUNFELD;Встраиваемые вытяжки;16 990;12 405;0;50;50
110002306;;4640020996387;;VS Fast 60 Inox;Кухонная вытяжка MAUNFELD VS Fast 60 нержавеющая сталь;MAUNFELD;Встраиваемые вытяжки;9 790;7 148;0;50;50
110002352;;4670002457377;;VSH 60 WHITE Gl;Кухонная вытяжка MAUNFELD VSH 60 белый;MAUNFELD;Встраиваемые вытяжки;11 990;8 754;0;10;10
110002324;;4640020994772;;VS LIGHT 50 BLACK;Кухонная вытяжка MAUNFELD VS Light 50 черный;MAUNFELD;Встраиваемые вытяжки;6 290;5 482;0;50;50
110002370;;4640020996011;;YORK PUSH 50 Glass Black;Кухонная вытяжка MAUNFELD York Push 50 черный;MAUNFELD;Встраиваемые вытяжки;8 990;7 268;0;0;0
110002311;;4670002459920;;VS Light (C) 50;Кухонная вытяжка MAUNFELD VS Light (C) 50 бежевый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002357;;4640020995991;;WIND 50 Glass Black;Кухонная вытяжка Maunfeld WIND 50 ЧЕРНЫЙ;MAUNFELD;Встраиваемые вытяжки;13 990;9 980;0;0;0
110002325;;4640020998671;;VS Light 60 BEIGE;Кухонная вытяжка MAUNFELD VS Light 60 бежевый;MAUNFELD;Встраиваемые вытяжки;6 790;5 918;0;50;50
110002371;;;;York Push 60;Кухонная вытяжка MAUNFELD York Push 60 белый;MAUNFELD;Встраиваемые вытяжки;10 990;8 024;0;0;0
110002313;;4670002457940;;VS Light (C) 50;Кухонная вытяжка MAUNFELD VS Light (C) 50 нержавеющая сталь;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002359;;4640020996004;;Wind 60;Кухонная вытяжка MAUNFELD Wind 60 черный;MAUNFELD;Встраиваемые вытяжки;13 990;13 221;0;0;0
110002326;;4670002450057;;VS LIGHT 60 WHITE;Кухонная вытяжка MAUNFELD VS Light 60 белый;MAUNFELD;Встраиваемые вытяжки;5 990;5 221;0;50;50
110002372;;4640020996028;;York Push 60;Кухонная вытяжка MAUNFELD York Push 60 черный;MAUNFELD;Встраиваемые вытяжки;12 490;9 170;0;0;0
110002318;;4670002459500;;VS Light (C) 60;Кухонная вытяжка MAUNFELD VS Light (C) 60 нержавеющая сталь;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002366;;4640020996059;;YORK 50 Glass Black;Кухонная вытяжка MAUNFELD York 50 черный;MAUNFELD;Встраиваемые вытяжки;10 490;7 659;0;0;0
110002343;;4640020990804;;VS SLIDE 60 Glass White;Кухонная вытяжка MAUNFELD VS Slide 60 белый;MAUNFELD;Встраиваемые вытяжки;9 990;8 077;0;0;0
110002368;;;;York 60 черный;Кухонная вытяжка MAUNFELD York 60 черный;MAUNFELD;Встраиваемые вытяжки;9 990;9 441;0;0;0
110002320;;4670002456943;;VS Light (C) 60;Кухонная вытяжка MAUNFELD VS Light (C) 60 черный;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002344;;4640020990781;;VS SLIDE 60 Glass Black;Кухонная вытяжка MAUNFELD VS Slide 60 черный;MAUNFELD;Встраиваемые вытяжки;9 990;8 077;0;0;0
110002322;;4670002456387;;VS LIGHT 50 WHITE;Кухонная вытяжка MAUNFELD VS Light 50 белый;MAUNFELD;Встраиваемые вытяжки;6 290;5 482;0;50;50
110002345;;4640020990231;;VS Touch Glass 60;Кухонная вытяжка MAUNFELD VS Touch Glass 60 белый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002327;;4670002450033;;VS LIGHT 60 INOX;Кухонная вытяжка MAUNFELD VS Light 60 нержавеющая сталь;MAUNFELD;Встраиваемые вытяжки;6 890;6 005;0;50;50
110002361;;4640020995953;;WIND PUSH 50 Glass Black;Кухонная вытяжка MAUNFELD Wind Push 50 черный;MAUNFELD;Встраиваемые вытяжки;9 990;7 294;0;0;0
110002329;;4670002459982;;VS Light Glass (C) 50;Кухонная вытяжка MAUNFELD VS Light Glass (C) 50 бежевый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002362;;4640020998213;;WIND PUSH 60 Glass Beige;Кухонная вытяжка MAUNFELD Wind Push 60 бежевый;MAUNFELD;Встраиваемые вытяжки;10 490;7 659;0;0;0
110002340;;4670002457971;;VS Light Glass C 50;Кухонная вытяжка MAUNFELD VS Light Glass C 50 белый;MAUNFELD;Встраиваемые вытяжки;6 490;6 133;0;0;0
110002363;;4640020995946;;Wind Push 60 белый;Кухонная вытяжка MAUNFELD Wind Push 60 белый;MAUNFELD;Встраиваемые вытяжки;10 490;7 659;0;50;50
110002342;;4670002457988;;VS Light Glass C 60;Кухонная вытяжка MAUNFELD VS Light Glass C 60 белый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002364;;4640020995960;;Wind Push 60 черный;Кухонная вытяжка MAUNFELD Wind Push 60 черный;MAUNFELD;Встраиваемые вытяжки;13 990;10 214;0;50;50
110002347;;4670002457407;;VSH 50 Gl;Кухонная вытяжка MAUNFELD VSH 50 Gl черный;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110002365;;4640020996080;;YORK 50 Glass White;Кухонная вытяжка MAUNFELD York 50 белый;MAUNFELD;Встраиваемые вытяжки;9 990;9 441;0;0;0
110002349;;4670002457384;;VSH 50;Кухонная вытяжка MAUNFELD VSH 50 белый;MAUNFELD;Встраиваемые вытяжки;;;0;0;0
110004735;;4640020991252;;CF152(60);Фильтр угольный MAUNFELD CF152(60);MAUNFELD;Встраиваемые вытяжки;416;303;0;50;50
110002351;;4640020990842;;VSH 60 Beige;Кухонная вытяжка MAUNFELD VSH 60 бежевый;MAUNFELD;Встраиваемые вытяжки;11 990;8 754;0;4;4
110004423;;4670002456684;;CF140С;Фильтр угольный MAUNFELD CF140С;MAUNFELD;Встраиваемые вытяжки;1 490;1 088;0;50;50
110002358;;4640020995984;;WIND 60 белый;Кухонная вытяжка Maunfeld WIND 60 БЕЛЫЙ;MAUNFELD;Встраиваемые вытяжки;14 490;10 580;0;50;50
110004637;;4610091781830;;Crosby Push 60 черный;Кухонная вытяжка MAUNFELD Crosby Push 60 черный;MAUNFELD;Встраиваемые вытяжки;12 990;9 684;0;0;0
110002360;;4640020995939;;Wind Push 50 Glass White;Кухонная вытяжка MAUNFELD Wind Push 50 белый;MAUNFELD;Встраиваемые вытяжки;10 490;7 659;0;0;0
110004784;;;;CF130;Фильтр угольный MAUNFELD CF130;MAUNFELD;Встраиваемые вытяжки;790;576;1;50;51
110002367;;4640020996073;;York 60 белый;Кухонная вытяжка MAUNFELD York 60 белый;MAUNFELD;Встраиваемые вытяжки;9 990;9 441;0;0;0
110004793;;4640020993201;;CF102T;Фильтр угольный MAUNFELD CF102T;MAUNFELD;Встраиваемые вытяжки;1 290;942;0;0;0
110002369;;4640020996042;;York Push 50 белый;Кухонная вытяжка MAUNFELD York Push 50 белый;MAUNFELD;Встраиваемые вытяжки;9 790;7 148;0;0;0
110004782;;4670002454970;;V LIGHT 60 INOX;Кухонная вытяжка MAUNFELD V Light 60 нержавеющая сталь;MAUNFELD;Встраиваемые вытяжки;6 990;6 606;0;0;0
110005088;;4640020997353;;SHEFFIELD 60 BLACK;Кухонная вытяжка MAUNFELD Sheffield 60 черный;MAUNFELD;Встраиваемые вытяжки;15 990;10 914;0;0;0
110005136;;4670002457650;;MPA 60 BROWN;Кухонная вытяжка MAUNFELD MPA 60 коричневый;MAUNFELD;Встраиваемые вытяжки;6 490;5 179;0;10;10
110005080;;4610091780482;;Thames 601PM;Кухонная вытяжка MAUNFELD Thames 601PM белый;MAUNFELD;Встраиваемые вытяжки;8 990;7 835;0;50;50
110006893;;4610091780512;;TRAPEZE 602M;Кухонная вытяжка MAUNFELD TRAPEZE 602M белый;MAUNFELD;Встраиваемые вытяжки;15 990;11 675;0;50;50
110006691;;4670002450866;;CF130С;Фильтр угольный MAUNFELD CF130С;MAUNFELD;Встраиваемые вытяжки;750;548;0;0;0
110006516;;4610091780840;;LEE ISLA 39 GOLD;Кухонная вытяжка MAUNFELD Lee Isla 39 золотой;MAUNFELD;Встраиваемые вытяжки;55 990;40 882;0;10;10
110007726;;4640020997940;;Lee Push 39 нержавеющая сталь;Кухонная вытяжка MAUNFELD Lee Push 39 нержавеющая сталь;MAUNFELD;Встраиваемые вытяжки;43 490;31 755;0;0;0
110002419;;4640020993614;;JBMO.20.5ERIB;Микроволновая печь встраиваемая MAUNFELD JBMO.20.5ERIB;MAUNFELD;Встраиваемые микроволновые печи;22 990;16 786;0;50;50
110002424;;4640020991351;;MBMO.20.2PGB;Микроволновая печь встраиваемая MAUNFELD MBMO.20.2PGB;MAUNFELD;Встраиваемые микроволновые печи;25 490;18 611;0;0;0
110002418;;;;JBMO.20.5ERBG;Микроволновая печь встраиваемая MAUNFELD JBMO.20.5ERBG;MAUNFELD;Встраиваемые микроволновые печи;22 990;16 786;0;50;50
110004187;;4610091780727;;MBMO.20.1 PGB;Микроволновая печь встраиваемая MAUNFELD MBMO.20.1PGB;MAUNFELD;Встраиваемые микроволновые печи;20 990;15 326;0;50;50
110002422;;;;JBMO.20.5RWAS;Микроволновая печь встраиваемая MAUNFELD JBMO.20.5ERWAS;MAUNFELD;Встраиваемые микроволновые печи;22 990;16 786;0;50;50
